Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
36oYFg8zCoKOUbo7KL3mUT,"2HvRwVX1VLbmdhXy55LDbO,3KOSRNy74RLnTAFn0u1tmN,3VJGHT0QL4RFU1DVpinyo3,5TF8wtgrYplT0tJFjoV9Me","Nangad","Nangad","Surender Romio,Shiva Choudhary,Aman Jaji,Pranjal Dahiya",2022-11-08,217570,57,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop,haryanvi hip hop",0.889,0.829,4,-3.734,1,0.0319,0.124,0.00000446,0.422,0.966,106.99,4
0mvcsYusnTYlAkOZ077lDb,"5UdFr0GeO7jKIaNIJgwB36,15UQcr22jcc6DJjy3sLv3J,0ZwLuYX3Fe14PhonPeqd5X","Ghana Kasoota (feat. Surbhi Jyoti)","Ghana Kasoota (feat. Surbhi Jyoti)","Raftaar,Rashmeet Kaur,Surbhi Jyoti",2021-11-11,168640,67,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"desi hip hop,desi pop,desi trap,hindi hip hop,modern bollywood,punjabi pop",0.877,0.781,5,-4.459,0,0.0548,0.0315,0.000397,0.239,0.373,102.994,4
619KLCrdV2Ujl7rQKAzc5o,"7h79JnwJEjrnCCyGrxTdZM,0tSuiGWMqg0KzeweQKeiIM","Bhartaar","Bhartaar","Sumit Goswami,Shine",2022-10-03,150782,59,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.896,0.818,11,-3.531,0,0.0471,0.0805,0,0.263,0.936,114.983,4
35JwU85uuijhtIyUWFYYCb,"3yOHCFUZRsaHUu1yefR8ck,74TLOJfpTu8VtgXi9df557","Mohtarma","Mohtarma","Khasa Aala Chahar,Upasna Gahlot",2021-09-01,198591,67,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi hip hop,haryanvi pop",0.779,0.799,1,-3.888,1,0.0363,0.108,0,0.083,0.73,100.074,4
5FJXrZeSKCF0aX93q1A3tb,"2wDTo0nO2ZKJN7VUeGmuyg,2HvRwVX1VLbmdhXy55LDbO","Kabootar","Kabootar","Renuka Panwar,Surender Romio",2021-11-01,220395,60,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.915,0.873,6,-4.219,0,0.036,0.146,0.000108,0.111,0.968,108.006,4
4GCxruMJ5OkcPU6NFuxFOV,"4ytVJDy173fPLx97Ww84JW,3iXnAheShs7yVHIgP0w3Xs","Tagdi","Tagdi","Gagan Haryanvi,Ak Jatti",2022-04-14,202657,59,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.818,0.829,5,-2.723,0,0.0304,0.0416,0,0.273,0.776,114.972,4
0iiX5o434i4xb49x4LluyR,"1BY7PxVLvuV63Ds9iPVXss,302ztHnZGveCVIu1cW9awZ","Rao Sahab Drill","Rao Sahab Drill","Vkey,SDEE",2023-05-30,211200,69,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"",0.806,0.788,3,-4.218,0,0.315,0.439,0,0.109,0.896,150.12,4
4rmiJ39A6d9OIRrL3xGmaD,"61P6g4b3TgZ9m2caJlXS4K","Naam Tera","Naam Tera","Ndee Kundu",2021-08-22,197992,64,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi hip hop,haryanvi pop",0.771,0.606,0,-6.217,1,0.0814,0.207,0.0000554,0.0896,0.63,159.948,4
1tjptsAQggHoqEdyMQScuJ,"36iDrP3UnCxsSH9LuSdkDj,0zVGGSBVti6Dx67hJstvSf","2 Numbari","2 Numbari","Masoom Sharma,Manisha Sharma",2021-10-06,228484,63,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop,haryanvi hip hop",0.801,0.732,8,-5.037,0,0.0447,0.142,0.0000847,0.394,0.489,99.028,4
1RdrAqXa2fUj2XytsKaUwl,"6fzmobEykeKCwfhH6EsZh4","Haryana Hood","Haryana Hood","Irshad Khan",2022-12-27,211480,73,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"",0.715,0.622,8,-6.318,0,0.213,0.237,0,0.253,0.644,144.005,4
5pOulRuE8UPXfs5i1NKlbJ,"0zVGGSBVti6Dx67hJstvSf,5WYVZzKOZMUn4pNY9gy2BM","Pani Chhalke","Pani Chhalke","Manisha Sharma,Sapna Choudhary",2022-02-05,143870,57,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi hip hop,haryanvi pop",0.892,0.834,4,-6.483,1,0.141,0.614,0.0000352,0.145,0.875,100.048,4
0R8fb0SOi5hCfMzV9wmivC,"61P6g4b3TgZ9m2caJlXS4K,74L1hcSZY4R6mo3yWNflRe","Dabya Ni Karde","Dabya Ni Karde","Ndee Kundu,Bintu Pabra",2021-03-22,219576,61,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi hip hop,haryanvi pop",0.748,0.725,11,-4.663,0,0.0797,0.175,0,0.435,0.658,82.082,4
3i0PMdXDu2RKPr7LP2hKV7,"36iDrP3UnCxsSH9LuSdkDj","Chand","Chand","Masoom Sharma",2022-01-20,188571,56,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.85,0.638,1,-4.353,1,0.0434,0.295,0,0.0681,0.737,140.004,4
1qdcWAp3ewQ83UM40zBirI,"5gBOAVdSedCuKvArAUsxNJ,5QnZpU4BwN0I6PmuY4u3KP","Bahu Kale Ki","Bahu Kale Ki","Gajender Phogat,Anu Kadyan",2022-04-14,228231,61,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.808,0.797,5,-3.403,0,0.0774,0.0107,0,0.177,0.925,134.965,4
6Q1ay75KAyEeHGJRzo3ptJ,"5RnjdaS0Pqb4KgWvCoohs8,132fcFMFNrJ1gDX8kEoJfb","Laad Piya Ke","Laad Piya Ke","Raju Punjabi,Sushila Takhar",2022-05-04,293433,62,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.73,0.822,1,-5.007,1,0.0327,0.167,0,0.345,0.862,134.005,4
62Sl1b07H4KK6fePMMsouP,"5TF8wtgrYplT0tJFjoV9Me,2wDTo0nO2ZKJN7VUeGmuyg","Dj Pe Matkungi","Dj Pe Matkungi","Pranjal Dahiya,Renuka Panwar",2022-05-26,144950,56,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi hip hop,haryanvi pop",0.89,0.748,5,-4.899,0,0.0601,0.483,0,0.192,0.833,101.075,4
0XBPinXhWqkGZxuKJRqk77,"52WTfz46yNwmbdBKkOYeUv","Razzi Bolja","Razzi Bolja","Harjeet Deewana",2021-01-17,214218,58,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.836,0.801,11,-3.652,1,0.0427,0.0643,0,0.0371,0.839,99.997,4
6yMwz5fIfSeQ9zm2BSNamG,"07hzX8SH6CEg7B2yl4hoKs,3NDoCvXtQOPngtgRsqjcd3","Kaana Pe Baal","Kaana Pe Baal","Amanraj Gill,Komal Chaudhary",2022-07-22,186976,60,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.733,0.69,4,-5.239,0,0.306,0.4,0,0.235,0.74,171.805,4
7r48j4khJzIT2uqcIU33ax,"4oaJL0V5asQDh4sqplTVhX,5gZhfbckaWo89OzDSk3gdT,4z0z82pXirH1TrygipQlOo","Lala Lori","Lala Lori","Fazilpuria,Jaani,Afsana Khan",2020-10-05,160000,59,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"desi hip hop,haryanvi hip hop,punjabi pop",0.863,0.741,1,-4.294,0,0.194,0.302,0,0.215,0.682,105.037,4
5keQQFXysbPqXGz38pN5Ci,"2wDTo0nO2ZKJN7VUeGmuyg","Chatak Matak","Chatak Matak","Renuka Panwar",2020-12-24,137755,61,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.858,0.955,5,-2.192,0,0.089,0.0912,0,0.0884,0.838,97.988,4
5iuQy9yZtOghYS7FH94Fa0,"3b3PfZsOrb3cPzSCZjawbr,5J23fam8Qq5thmzmk91qob,3rRnHP3oovLW15T7TKXWaD,2bdyNpVEnnVc1WDz79Riz4","Chawal","Mote Peg","Sumit Parta,Ashu Twinkle,Jaizeey,Khushi Verma",2023-01-30,187200,57,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.7,0.906,9,-3.425,1,0.284,0.0517,0,0.296,0.609,200.074,4
0twaTHqMG7xYjX2zHyfjDy,"1JASStJXixMu8BtchqHp2s,06oJwi4lIO6n5wvhrXSOwS,5TF8wtgrYplT0tJFjoV9Me,7LCPuM60ryiaOxZXs4KV9N","Gypsy","Gypsy","G.D. Kaur,Dinesh Golan,Pranjal Dahiya,Shine",2022-05-10,150588,66,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop,haryanvi hip hop",0.648,0.729,11,-3.836,0,0.374,0.51,0,0.349,0.526,203.709,4
6C4nR28L6jAYdMd4DiVEwl,"5d6sKB0JbbWKiWoPDTLPj0","Moto","Moto","Diler Kharkiya",2020-04-11,181538,62,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.701,0.653,3,-5.338,0,0.058,0.0888,0,0.0925,0.552,155.707,4
0L6ONoOX0nCJp6jPiXlTRy,"3e8w0spgCVGCr3v3ZO5QSs,1675GHAa0G82v1r1IbKY8t,0chXoaSRKjUrHfFPzdcmSc","Husband Bawla","Husband Bawla","Sandeep Surila,Kanchan Nagar,Ajay Hooda",2021-11-05,193922,55,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop,haryanvi hip hop",0.872,0.922,6,0.014,0,0.0771,0.432,0.00326,0.449,0.912,119.999,4
27ESVcI1YUzty5owmFq8yd,"3yOHCFUZRsaHUu1yefR8ck","Hostel Life","Hostel Life","Khasa Aala Chahar",2021-05-24,215621,59,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi hip hop,haryanvi pop",0.791,0.825,0,-3.349,1,0.0362,0.234,0,0.212,0.95,95.968,4
2xWnfopcMsKhZ4raWillPJ,"1VFvaY2HVyVJCf6veMLF5G,6xxRYthAsQ9UPxDD7S0eEl,3Hvf7S9LHmpan3CzIUGaRq,4TsNgxbxmdUsKIFtqvzRPa","Lafander (feat. Sweta Chauhan)","Lafander (feat. Sweta Chauhan)","Vipin Mehandipuria,Anjalli99,Sumit Kajla,Sweta Chauhan",2022-03-16,186178,53,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.765,0.891,10,-3.939,0,0.0744,0.0839,0,0.24,0.706,101.031,4
6WsSXAOzm6xpWRivqdt98X,"2wDTo0nO2ZKJN7VUeGmuyg,5Td6KQryvTcq1k6zUxy3Mh","52 Gaj Ka Daman","52 Gaj Ka Daman","Renuka Panwar,MJ",2020-12-08,163056,59,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.862,0.747,4,-5.261,0,0.0546,0.0846,0.0000143,0.227,0.907,110.09,4
3AaInQgz5j9wLN9PR87pqy,"36iDrP3UnCxsSH9LuSdkDj,0zVGGSBVti6Dx67hJstvSf,4TsNgxbxmdUsKIFtqvzRPa,0MOHjZdv3gfJbXu4Lt7NL0","Gunde Te Pyaar","Gunde Te Pyaar","Masoom Sharma,Manisha Sharma,Sweta Chauhan,Zameer Siddiqui",2021-09-03,208909,54,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop,haryanvi hip hop",0.624,0.838,4,-2.154,1,0.169,0.0923,0,0.672,0.738,113.226,4
3BVTg8JNNti5BynaNRIfxg,"3e8w0spgCVGCr3v3ZO5QSs","Kamar Teri Left Right Hale","Kamar Teri Left Right Hale","Sandeep Surila",2022-04-14,225319,59,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.729,0.902,9,-0.775,1,0.197,0.34,0,0.689,0.732,187.862,4
1AMD2AkfGrKoKhwkvYLbza,"07XZWWsqwn2QshmfoYzKIU,3npIyKDl6aWfQPCIEU8RjY,2k4fHTIWakuc1WSIV0owMZ","Yadav Brand 2","Yadav Brand 2","Sunny Yaduvanshi,AK Rok,Nitesh Ujoli",2023-10-12,174252,56,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"",0.771,0.615,11,-6.329,0,0.225,0.361,0,0.106,0.78,174.05,4
6bBnhINyh5fkvII4YK3lUh,"1mfAGblExpLNFZtiv88m9D,5WYVZzKOZMUn4pNY9gy2BM","Gajban","Gajban","Vishvajeet Choudhary,Sapna Choudhary",2020-12-13,221739,60,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.776,0.787,2,-4.054,0,0.0544,0.101,0,0.124,0.86,92.015,4
6RjSbr9cHLEuCwQOrsVz17,"21QayyGUrpxc9q9ImQw7KJ","Pittal","Pittal","PS Polist",2023-05-13,205770,59,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"",0.804,0.862,11,-5.52,0,0.125,0.227,0,0.256,0.875,159.842,4
28D6J7NHNXaEHOczMCG3nn,"5NgijFuMvkarmVkTpCnwjE","Coco Cola","Coco Cola","Ruchika Jangid",2020-09-04,146785,60,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.962,0.841,7,-3.354,0,0.0935,0.515,0,0.109,0.923,112.036,4
5Hx6QhCRc5cXrWMAVg4ffc,"4aDDgj0qtbw78xBMMkTM4d,5WYVZzKOZMUn4pNY9gy2BM","Ghungroo","Ghungroo","UK Haryanvi,Sapna Choudhary",2021-04-20,161770,57,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi hip hop,haryanvi pop",0.759,0.815,10,-4.136,1,0.0854,0.2,0,0.502,0.556,91.906,4
2PKm1dBWQshVbIQUHHRPX1,"3b3PfZsOrb3cPzSCZjawbr,0tSuiGWMqg0KzeweQKeiIM,1rRlivUi0R6P0eoXr1UquS","Mote Peg","Mote Peg","Sumit Parta,Shine,Isha Sharma",2023-01-30,177600,60,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.612,0.682,0,-5.536,1,0.179,0.0458,0,0.0558,0.432,199.832,4
5L9bqeM6AhYslgtRoKxN84,"07hzX8SH6CEg7B2yl4hoKs,3NDoCvXtQOPngtgRsqjcd3","Badnam Gaam","Badnam Gaam","Amanraj Gill,Komal Chaudhary",2023-01-09,207857,55,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.933,0.727,1,-5.821,1,0.0512,0.194,0,0.107,0.851,112.017,4
7695jWrVLrftHb9ChEmFCg,"2rN8LHqK4TBI7y3d9POvJb","Up To U","Up To U","Dhanda Nyoliwala",2023-05-06,188652,65,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi hip hop,haryanvi pop",0.735,0.565,9,-8.99,1,0.259,0.0711,0,0.0827,0.496,142.989,4
0QPP4hhPCxy7TmFJsKfkcf,"3b3PfZsOrb3cPzSCZjawbr,04XbdTO8fkae4s1ExLeYyC,44vEAm9mrnJyGrBrCxVLYJ","Angreji Bole","Angreji Bole","Sumit Parta,Sihag Muzik,Aarushi Sharma",2023-05-30,164081,53,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.823,0.744,0,-3.834,0,0.0815,0.0799,0,0.0766,0.641,98.06,4
4uz9V5MpbRMRPrDongP2pu,"36iDrP3UnCxsSH9LuSdkDj,5J23fam8Qq5thmzmk91qob,7dhDMcndCSC2m8rjDkDCY8,2mMUQGaKHQGZieMXnJpHiB","420 (feat. Dev Chouhan,Fiza Choudhary)","420 (feat. Dev Chouhan,Fiza Choudhary)","Masoom Sharma,Ashu Twinkle,Dev Chouhan,Fiza Choudhary",2023-02-16,212499,51,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.84,0.748,11,-3.107,1,0.137,0.286,0,0.103,0.562,96.046,4
1SyWkZGmUZ6v9SjX2MFiDr,"52WTfz46yNwmbdBKkOYeUv,5NgijFuMvkarmVkTpCnwjE,28nFpoRHAslHleNvq9hvhJ","Desi Chhora","Desi Chhora","Harjeet Deewana,Ruchika Jangid,Dhanesh Raj",2023-06-04,217444,48,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:21:49Z,"haryanvi pop",0.772,0.942,0,-2.062,1,0.0589,0.125,0.00000564,0.329,0.96,102.993,4
0ec82rGwJ98A8ReINP9Rf1,"3yOHCFUZRsaHUu1yefR8ck","Jai Veeru","Jai Veeru","Khasa Aala Chahar",2020-09-19,216000,63,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:22:07Z,"haryanvi hip hop,haryanvi pop",0.762,0.868,8,-2.924,0,0.0506,0.0727,0,0.176,0.84,94.983,4
42ETKyApzUl8hTtytFAjen,"3tDW6dCyLHiuOq5eKnHCW3,0QntOArZgiNHoemAzwJPu5","8 Parche","8 Parche","Baani Sandhu,Gur Sidhu",2019-09-12,210000,68,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:22:07Z,"punjabi pop",0.652,0.862,8,-2.29,0,0.206,0.161,0,0.203,0.727,173.859,4
2x7iprCTkTR7WcTRkCLFBr,"7h79JnwJEjrnCCyGrxTdZM,68hoiPmCjy1S0Ioe0l1lT7","The Villagers","The Villagers","Sumit Goswami,Jerry",2021-11-26,183154,59,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:22:07Z,"haryanvi pop",0.779,0.83,7,-3.177,0,0.0536,0.0345,0,0.0584,0.623,95.978,4
5U9WCZMtC4X1ji3kjLK31e,"7h79JnwJEjrnCCyGrxTdZM","Tora","Tora","Sumit Goswami",2020-08-17,179333,60,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:22:07Z,"haryanvi pop",0.663,0.787,2,-3.165,0,0.0792,0.066,0,0.235,0.457,180.023,4
673KPrVT92JTYqdQ6gqi7r,"4oo9bMBNLDDQcyIBhfvDGJ","Parindey","Parindey","Suresh Kumar Vishnoi",2022-10-25,261734,17,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:22:07Z,"",0.623,0.805,8,-6.532,0,0.0554,0.216,0,0.0914,0.723,149.492,4
0LRNOwAcNjPMxTYQahFo3S,"7h79JnwJEjrnCCyGrxTdZM","Feelings","Feelings","Sumit Goswami",2020-07-07,224805,62,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:22:07Z,"haryanvi pop",0.616,0.736,11,-3.708,0,0.0767,0.57,0,0.345,0.673,77.041,4
2Barglt2bvpZB4LKQPMryw,"7h79JnwJEjrnCCyGrxTdZM,3CWP6fXUDZPG72CAiEOBTy","Bholenath","Bholenath","Sumit Goswami,Kaka",2018-12-07,210882,57,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:22:07Z,"haryanvi pop",0.765,0.827,8,-4.381,0,0.076,0.108,0,0.315,0.651,136.03,4
5c4mS0wVYTmRrE7S9ZmcyX,"7hVmdlsJp0E2WQIvVl8ngN","Daaru Party","Daaru Party","Millind Gaba",2015-11-29,208483,57,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:22:07Z,"desi pop,filmi,modern bollywood,punjabi pop",0.846,0.902,9,-3.612,1,0.113,0.22,0,0.0683,0.934,133.006,4
0FR8FGorkmM4SMXKSTq2Rn,"5d6sKB0JbbWKiWoPDTLPj0","Wish","Wish","Diler Kharkiya",2020-11-20,210000,58,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:22:07Z,"haryanvi pop",0.773,0.813,1,-5.804,0,0.0955,0.157,0,0.0836,0.358,96.015,4
7pEmx31C31gIXolEdmjxj6,"5qERXbPWPdUePjrAW00vuU","Likhe Jo Khat Tujhe","Likhe Jo Khat Tujhe - Raj Barman","Raj Barman",2021-01-15,132571,55,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:22:07Z,"bangla pop,desi pop,filmi,modern bollywood",0.773,0.624,2,-7.615,0,0.052,0.0106,0.00000386,0.0541,0.431,105.044,4
0bAIwJl6te3GRSlzWg2ouz,"2BC3kQezIeWIvb2IcmMpqD","Bewafa Hai Tu","Bewafa Hai Tu","Sampreet Dutta",2017-06-12,214000,24,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:22:07Z,"",0.724,0.809,0,-5.745,0,0.0834,0.257,0,0.332,0.583,90.004,4
2ZGAWiLZh2aRxp2iTL5yMS,"1Oh5bPXjw5jreVFhKc4jux","Temporary pyar","Temporary pyar","Kaka",2021-09-04,245016,65,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:22:07Z,"punjabi pop",0.531,0.79,10,-7.213,1,0.234,0.281,0,0.301,0.339,79.942,4
17lURCD3DZnC1WFAKeslEJ,"6zyfyTl3te4j6xBwaDU8qu,3CptgqfSUtneCSmTlqsrax","Happy Birthday","Happy Birthday","Vikram Pannu,Shanky Goswami",2020-11-08,199200,33,spotify:user:31zxctonsrbt6wbuxboxu7eghmde,2023-11-20T18:22:07Z,"haryanvi pop",0.932,0.776,3,-3.589,0,0.241,0.0469,0,0.0668,0.694,99.93,4
