Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
33xbEG22XelcyasHEq6mfw,61awhbNK16ku1uQyXRsQj5,Counting 5-4-3-2-1,A City By The Light Divided,Thursday,2006-05-02,199346,39,spotify:user:criznittles,2021-09-04T08:04:18Z,"emo,new jersey hardcore,pop punk,post-hardcore,screamo",0.121,0.913,9,-1.9,1,0.0703,0.000427,0.0205,0.0342,0.439,173.778,4
3508yu8PT9FUFYHVF6zXc9,1OmdWpAh1pucAuZPzJaxIJ,Cruel,Garden Ruin,Calexico,2006-04-11,241586,0,spotify:user:criznittles,2021-09-04T08:04:18Z,"alternative country,chamber pop,roots rock,tucson indie",0.483,0.742,3,-8.164,1,0.0262,0.0406,0.732,0.312,0.314,141.198,4
6gY9Er8vf92SpC7ASRDVIN,33DkWljQigP9hSNsFjzBsK,Cupid,Oliver Under the Moon,Pistolita,2006-02-07,186426,4,spotify:user:criznittles,2021-09-04T08:04:18Z,piano rock,0.346,0.877,11,-5.371,0,0.0391,0.000407,0.432,0.244,0.367,160.186,4
6zim7Y4zlHvHp2ytnv4wle,2U3BcFgvvwPjFvklr9ctHX,Dance in My Blood,"Men, Women & Children (U.S. Version)","Men, Women & Children",2006-03-21,258426,16,spotify:user:criznittles,2021-09-04T08:04:18Z,dance rock,0.525,0.961,1,-2.78,0,0.211,0.000222,2.44e-05,0.306,0.567,135.016,4
2kQWinQiV719VI2TRqspQZ,4CoZrkCS1q1ddZlV2Eij8Y,Danse sur la merde,Prototypes,Prototypes,2013-04-02,213080,0,spotify:user:criznittles,2021-09-04T08:04:18Z,rock independant francais,0.672,0.861,3,-2.112,1,0.129,0.0331,0.0,0.12,0.659,135.961,4
5I3jKRlR8WS0xYYamnAhpG,44ejFPE33H5aOInxNV2BFP,Diferente,Hôtel Costes 9,Gotan Project,2006-09-25,279879,56,spotify:user:criznittles,2021-09-04T08:04:18Z,"jazztronica,neotango,tango,world",0.762,0.74,4,-6.896,0,0.0356,0.00963,0.0832,0.0774,0.376,115.02,4
2vtZiSW9w4WbMPT65cXV29,1gxXzfykdtDuod56hPkYyr,Emily Kane,Top Of The Pops,Art Brut,2013-04-16,163746,0,spotify:user:criznittles,2021-09-04T08:04:18Z,"british indie rock,dance-punk",0.424,0.967,7,-3.239,1,0.173,0.194,0.00388,0.213,0.436,163.869,4
3TsQBTKybP6ORNz8f6UmVW,2oWyxHNcxMcrvNIHMX2apR,Enemies Like This,Enemies Like This,Radio 4,2006-01-01,261399,16,spotify:user:criznittles,2021-09-04T08:04:18Z,dance-punk,0.333,0.966,4,-1.15,0,0.0704,1.31e-06,0.571,0.222,0.562,160.003,4
17qNmLSm0OoxJgAFxY4i3c,1lsXuaLnHnfL7GoJXKkUtH,Everything's On TV,Rock & Roll Is Dead,The Hellacopters,2005-01-01,194706,39,spotify:user:criznittles,2021-09-04T08:04:18Z,"action rock,punk 'n' roll,swedish garage rock",0.242,0.96,8,-4.297,0,0.11,0.000965,0.0,0.244,0.614,140.842,4
4wzjNqjKAKDU82e8uMhzmr,1SImpQO0GbjRgvlwCcCtFo,Face Down,Don't You Fake It,The Red Jumpsuit Apparatus,2006-01-01,192000,79,spotify:user:criznittles,2021-09-04T08:04:18Z,"alternative metal,neon pop punk,pop punk,post-grunge,screamo",0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.464,92.956,4
3trfBXM3lgfIWxWTatwYwp,"5MO2kbaGGA2a8kL4c9qqHq,2ccoWgBnJkITQl4E16P5ms",Faster Kill Pussycat,A Lively Mind,"Paul Oakenfold,Brittany Murphy",2006-06-06,193800,41,spotify:user:criznittles,2021-09-04T08:04:18Z,"trance,hollywood",0.605,0.892,9,-2.136,0,0.038,3.99e-05,0.00112,0.25,0.779,125.992,4
2mZnunvXQbVJ72YZBWK8xR,6TZdvF1kFzwnQLgHQynzsO,Forgive & Forget,Up In The Attic,Alien Ant Farm,2006-01-01,179026,30,spotify:user:criznittles,2021-09-04T08:04:18Z,"alternative metal,funk metal,nu metal,post-grunge",0.559,0.961,11,-3.755,0,0.0946,0.000544,0.000654,0.126,0.598,157.115,4
0ct4ws55SFBY6BcrEfTdz4,1gxXzfykdtDuod56hPkYyr,Formed a Band,Top Of The Pops,Art Brut,2013-04-16,180693,0,spotify:user:criznittles,2021-09-04T08:04:18Z,"british indie rock,dance-punk",0.41,0.886,11,-3.631,0,0.0438,0.000649,0.0169,0.0952,0.712,140.037,4
3EBy323aNgGLt4fWh27MBx,34UhPkLbtFKRq3nmfFgejG,Glasgow Mega-Snake,Mr. Beast,Mogwai,2006-03-05,217453,38,spotify:user:criznittles,2021-09-04T08:04:18Z,"british post-rock,compositional ambient,cosmic post-rock,dream pop,electronica,indie rock,instrumental post-rock,post-rock,scottish rock",0.204,0.759,4,-5.769,0,0.0613,5.63e-06,0.917,0.351,0.0331,128.781,3
1rxz8AseGxCsYQDHyg4scv,3kbBWco9PZ5eSQsNScwG6U,Goin' Against Your Mind,You in Reverse,Built To Spill,2006-04-10,522133,45,spotify:user:criznittles,2021-09-04T08:04:18Z,"alternative rock,chamber pop,idaho indie,indie rock,lo-fi,noise rock",0.276,0.937,7,-5.955,1,0.138,0.121,0.749,0.0211,0.339,186.754,4
0gCHPEvTDB8UMhkeDAwytV,5SbkVQYYzlw1kte75QIabH,Gone Daddy Gone / I Just Want to Make Love to You,St. Elsewhere,Gnarls Barkley,2006-05-02,148066,43,spotify:user:criznittles,2021-09-04T08:04:18Z,"atl hip hop,neo soul",0.752,0.854,2,-3.98,0,0.0453,0.0156,3.57e-06,0.13,0.971,164.035,4
4wD4Ejo6fLmg4Yo9foUmhV,7xklw3WodFZiNNmQt3DIgp,Good Day,We Don't Need To Whisper,Angels & Airwaves,2006-01-01,270453,37,spotify:user:criznittles,2021-09-04T08:04:18Z,"pop punk,socal pop punk",0.535,0.815,11,-6.668,1,0.0566,0.000644,0.000626,0.342,0.495,154.168,4
0vfWzo75MKGYiQSiT5jEzt,6Xb4ezwoAQC4516kI89nWz,Goodnight and Go,Speak for Yourself,Imogen Heap,2005-07-18,232571,50,spotify:user:criznittles,2021-09-04T08:04:18Z,"etherpop,metropopolis",0.609,0.651,1,-9.703,1,0.0302,0.35,2.51e-05,0.0794,0.505,109.981,4
6DGdgBp6NxutVUafsnUdnN,3rIZMv9rysU7JkLzEaC5Jp,Hands Open,Eyes Open,Snow Patrol,2006-01-01,197453,0,spotify:user:criznittles,2021-09-04T08:04:18Z,"irish rock,modern rock,neo mellow,permanent wave,pop rock",0.515,0.973,3,-2.158,1,0.0481,0.000318,4.73e-06,0.116,0.536,123.983,4
39CwqN7jVgtaOr7aDI9sle,0aVJmlOwIxTZeHzhFiFL5Y,Hayati Inta,Mish Maoul,Natacha Atlas,2006-04-24,237146,0,spotify:user:criznittles,2021-09-04T08:04:18Z,"arab pop,arabic jazz,belly dance,world fusion",0.562,0.923,1,-4.721,0,0.0798,0.0049,0.00636,0.259,0.738,63.339,4
5YqpHuXpFjDVZ7tY1ClFll,6xrCU6zdcSTsG2hLrojpmI,Heartbeats,Veneer,José González,2006-04-03,161680,68,spotify:user:criznittles,2021-09-04T08:04:18Z,"chamber pop,gothenburg indie,indie folk,stomp and holler,swedish indie folk,swedish indie pop,swedish singer-songwriter",0.589,0.177,3,-14.891,1,0.0325,0.977,0.714,0.0958,0.311,88.409,4
1O3kx4bIM4F6gn7LaE0alu,0MkAzpDHUZpuDnWGUII4RN,Here We Are (Family In The Hallways),Peregrine,The Appleseed Cast,2006,220573,15,spotify:user:criznittles,2021-09-04T08:04:18Z,"emo,emo punk,lawrence ks indie,midwest emo",0.52,0.889,6,-8.746,1,0.0584,0.0268,0.00451,0.39,0.262,130.012,4
4RCWB3V8V0dignt99LZ8vH,1g1yxsNVPhMUl9GrMjEb2o,Hey There Delilah,All That We Needed,Plain White T's,2005-01-01,232533,81,spotify:user:criznittles,2021-09-04T08:04:18Z,"modern rock,neo mellow,neon pop punk,pop punk,pop rock",0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,4
2lkQ0RO3LVX2L4g4wz5fSO,"5nTzEY2EeUeGSnNjrIb3Az,4o5YmckPBWngWX8bgOPZKD",Hockey Monkey,More Songs About Hockey...And Buildings And Food,"The Zambonis,James Kochalka",1999,100573,19,spotify:user:criznittles,2021-09-04T08:04:18Z,geek rock,0.444,0.849,4,-3.89,1,0.231,0.0216,0.0,0.312,0.777,76.786,4
3S80U4lmgrsYM9Ew93Z82P,4Cedjq5BQL3MhapRvDpFED,"Hold On, Hold On",Fox Confessor Brings The Flood (Bonus Track Version),Neko Case,2008-04-15,166586,51,spotify:user:criznittles,2021-09-04T08:04:18Z,"alternative country,canadian indie,canadian singer-songwriter,chamber pop,ectofolk,folk,lilith,outlaw country,singer-songwriter",0.466,0.8,5,-5.016,0,0.0304,0.197,2.33e-06,0.321,0.43,119.33,4
0wGWmko6pOeimMMATKGz2I,6wQMF27xWhSyJFnO9L5mQk,Honestly,Chroma,Cartel,2005,207333,1,spotify:user:criznittles,2021-09-04T08:04:18Z,"atlanta punk,neon pop punk,pop punk",0.449,0.903,1,-4.949,1,0.0388,2.48e-05,0.0,0.133,0.583,144.522,4
4cjs5cHEosrLcArjSTrezn,4V5SMPpyCIxr6VpvJ5cWpp,"If Tragedy's Appealing, Then Disaster's An Addiction",Red Tree,Moneen,2006-04-11,199880,20,spotify:user:criznittles,2021-09-04T08:04:18Z,emo,0.414,0.995,4,-4.909,1,0.264,4.08e-05,4.73e-06,0.765,0.108,141.959,4
5Nr0yL4CXIm7D4XcpI0BNZ,4uuXjSga3HgpAETXd0UpxW,I'll Bring The Sun,Idols Of Exile,Jason Collett,2005-06-14,214240,14,spotify:user:criznittles,2021-09-04T08:04:18Z,"canadian indie,canadian singer-songwriter",0.486,0.755,9,-7.135,1,0.0271,0.0168,1.24e-06,0.0999,0.703,153.472,4
5oUrHXEyKisvW9t5f9X3ra,6o9UvJorWQ15nnTtwAQXu6,In Front Of The House,Look At Who You're Talking To,Human Television,2006-05-02,198026,2,spotify:user:criznittles,2021-09-04T08:04:18Z,,0.416,0.92,11,-4.189,1,0.071,0.000218,8.25e-05,0.353,0.886,167.947,4
5Jv2tucFQEI3zwmTFenVt6,0fdKgNnfYBXuLEwoSdIf76,In the Beginning,Without Feathers,The Stills,2006-05-09,343906,24,spotify:user:criznittles,2021-09-04T08:04:18Z,"heartland rock,quebec indie",0.566,0.673,7,-7.218,1,0.0324,0.000924,0.291,0.0774,0.169,122.008,4
32TzVdaZexWT3HZtZO2vWi,72jEn7VqsGhCcmVPj4NVac,In the Valley,Hind Hind Legs,The Lovely Feathers,2006-04-18,186640,2,spotify:user:criznittles,2021-09-04T08:04:18Z,"electrofox,quebec indie",0.352,0.879,7,-3.752,0,0.0443,0.000129,0.000264,0.0529,0.657,161.326,4
3RyuWd7xlLJdLddH6Kt2o6,53A0W3U0s8diEn9RhXQhVz,Is It Any Wonder?,Under The Iron Sea,Keane,2006-01-01,186173,0,spotify:user:criznittles,2021-09-04T08:04:18Z,"neo mellow,piano rock,pop rock",0.489,0.955,11,-2.771,0,0.0363,3.82e-05,0.000178,0.334,0.816,129.352,4
4gNTRdzYA0bi2PdeGxkpAB,53aiZ7gt2wC13Sc1K3o13j,Last One,Endless Winter,Run Run Run,2006-05-23,190626,0,spotify:user:criznittles,2021-09-04T08:04:18Z,,0.423,0.9,6,-5.664,0,0.0656,0.0078,0.024,0.102,0.205,150.131,4
6dzykD5EsopHarVtIrTE1J,24XtlMhEMNdi822vi0MhY1,Liar (It Takes One To Know One),Louder Now (Deluxe Edition),Taking Back Sunday,2006-04-25,191133,0,spotify:user:criznittles,2021-09-04T08:04:18Z,"emo,neon pop punk,pop punk,post-hardcore,screamo",0.435,0.946,8,-4.753,0,0.1,0.00122,0.0,0.215,0.603,93.544,4
1jPhyvC8zj6S99OycCWjUp,67HNxzMi851bSGexRUBtgn,Lightning Blue Eyes,Ten Silver Drops (U.S. Version),Secret Machines,2006-02-27,328800,23,spotify:user:criznittles,2021-09-04T08:04:18Z,neo-kraut,0.512,0.899,0,-6.554,1,0.0371,0.000408,0.419,0.148,0.495,138.025,4
07qll6knJb9mLEc6hhx3PF,0UREuWUT6wPZoL1Gglwmm0,Little Razorblade,Hot Pink,The Pink Spiders,2005-01-04,251093,0,spotify:user:criznittles,2021-09-04T08:04:18Z,,0.525,0.758,9,-6.085,1,0.029,7.82e-05,0.134,0.0728,0.544,118.131,4
52PuLmsxTDOI2WAqpzYjoT,5gInJ5P5gQnOKPM3SUEVFt,"Lloyd, I'm Ready To Be Heartbroken",Let's Get Out Of This Country,Camera Obscura,2006-05-29,231160,48,spotify:user:criznittles,2021-09-04T08:04:18Z,"chamber pop,indie pop,scottish indie,scottish rock",0.329,0.857,11,-3.681,1,0.0496,0.00878,0.0725,0.156,0.476,143.482,4
2OVJetsjFavxvjctlVxxJt,07DHvhKBlyu8Po1brryFPl,Losing Generation,Happyendings,The Whitest Light,2005-09-01,215320,0,spotify:user:criznittles,2021-09-04T08:04:18Z,,0.475,0.63,6,-14.254,1,0.0413,0.00146,0.0,0.153,0.517,118.592,4
0yBEjwWybSZigl29Mw6fPz,0TJB3EE2efClsYIDQ8V2Jk,Mexican Standoff,Leaders Of The Free World,Elbow,2005-01-01,241186,24,spotify:user:criznittles,2021-09-04T08:04:18Z,britpop,0.222,0.907,2,-5.296,1,0.0567,0.00405,0.0012,0.0797,0.519,85.935,3
1ecYfCsHqVZcoXUeMeQXSa,51Eq6WMVEOjjx9KQMAnneG,Mirror Kissers,The New Fellas,The Cribs,2005,218200,0,spotify:user:criznittles,2021-09-04T08:04:18Z,"british indie rock,britpop,scottish rock,west yorkshire indie",0.319,0.962,4,-3.376,1,0.0594,0.000262,1.92e-05,0.119,0.701,160.38,4
1EZtB75i7g87yZzJucQKOq,6ASGmWCYupa0CXGtsDdYSI,Multiply,Multiply,Jamie Lidell,2005-06-13,266680,1,spotify:user:criznittles,2021-09-04T08:04:18Z,"funk,funktronica,pop soul",0.832,0.593,5,-6.014,0,0.0916,0.148,0.0,0.276,0.729,111.075,4
7d7fpLt0lyt1cVj15zW936,7mQilAy42MqNPqUFqK4Z0o,Nemo,Safety in Numbers,Umphrey's McGee,2006-04-04,265279,27,spotify:user:criznittles,2021-09-04T08:04:18Z,jam band,0.706,0.647,7,-6.673,1,0.0838,0.148,7.92e-06,0.144,0.454,95.279,4
2KSMlk3dJRySdX8UDZsAzm,71m1qN6AHjQpxTVZSihbNk,Nice Day,Notes From The Underworld,Persephone's Bees,2006-08-29,240640,24,spotify:user:criznittles,2021-09-04T08:04:18Z,,0.66,0.865,5,-5.444,0,0.0375,0.00389,0.547,0.251,0.705,127.288,4
6JWDX6l29FksB6ss5ncs61,47tCcKYrErv1FGvFCgGX8E,No Surprises,Exit Music EP 3,Shawn Lee,2006-04-24,228680,0,spotify:user:criznittles,2021-09-04T08:04:18Z,,0.513,0.907,5,-5.061,1,0.0391,0.0477,0.000577,0.214,0.636,156.748,4
3RCj5fG55qjtmnEML1gpnA,37uLId6Z5ZXCx19vuruvv5,Over And Over,The Warning,Hot Chip,2006-05-22,347880,59,spotify:user:criznittles,2021-09-04T08:04:18Z,"alternative dance,dance rock,electronica,indie rock,indietronica,neo-synthpop,new rave",0.774,0.794,5,-4.446,0,0.0358,0.00824,0.00317,0.08,0.724,120.002,4
2h2LlKDb9Lju47y1LXEYSB,2uYZJqMXH5Q6xvPU6BPySL,Oxygen,Where The Humans Eat,Willy Mason,2004,289866,24,spotify:user:criznittles,2021-09-04T08:04:18Z,,0.657,0.104,9,-11.647,1,0.11,0.845,0.0,0.118,0.169,118.964,4
2luFHMQrq9yKgr1U8JubKH,3CI0BdDDxe6D21RmqTB5fn,Paint Your Target,Grand Unification,Fightstar,2006,196493,29,spotify:user:criznittles,2021-09-04T08:04:18Z,"british alternative rock,uk post-hardcore",0.255,0.93,9,-3.522,1,0.0611,0.00275,0.0,0.184,0.459,90.638,4
0HOoLmzLf6Njlzh96iyXPD,6vvrdS4zV62Y8iruVaPpNO,The Professional,Loose Change Soundtrack,The Scotch Greens,2000,192666,0,spotify:user:criznittles,2021-09-04T08:04:18Z,cowpunk,0.457,0.903,11,-8.345,0,0.063,0.106,0.000955,0.381,0.645,146.143,4
6p6IrFwtqwc1X9xyKvEr2K,3okeQxv9lGt59TGlLikfzN,Pyrite Pedestal,Élan Vital,Pretty Girls Make Graves,2006-04-04,206680,0,spotify:user:criznittles,2021-09-04T08:04:18Z,emo,0.409,0.693,0,-6.356,1,0.0469,0.155,0.168,0.188,0.456,154.818,4
3A9mmOg9Zmv6G545MaQ76s,4xNadaO5ZZLVJdqDIVVIua,Rock & Roll Evacuation,Senor Smoke,Electric Six,2005,216920,16,spotify:user:criznittles,2021-09-04T08:04:18Z,"dance-punk,garage rock",0.491,0.93,1,-4.432,1,0.0653,0.000988,0.0,0.547,0.526,160.037,4
6P96Y3RWInlGdVbTF72r8L,1ObsHTgbvIYOfSHohHuV6n,Rough Gem,Return to the Sea (10th Anniversary Remaster),Islands,2016-11-11,216406,0,spotify:user:criznittles,2021-09-04T08:04:18Z,"indie rock,quebec indie",0.339,0.724,6,-6.017,1,0.0535,0.348,0.0499,0.142,0.69,156.163,4
1QzCcvqjKRxIn3an4EMuhb,1GAS0rb4L8VTPvizAx2O9J,Say Hey There,You Can't Imagine How Much Fun We're Having,Atmosphere,2005,269160,0,spotify:user:criznittles,2021-09-04T08:04:18Z,"alternative hip hop,conscious hip hop,minnesota hip hop",0.509,0.897,1,-3.553,0,0.225,0.155,0.00216,0.445,0.62,93.12,4
5cXdulvtm4ALSLsRKt7txf,5t7hkRXc6uq9otYtV3Kkm7,Simple Twist of Fate,"Paupers, Peasants, Princes & Kings: The Songs of Bob Dylan",The Honorary Title,2006-05-09,178866,0,spotify:user:criznittles,2021-09-04T08:04:18Z,oth indie,0.513,0.484,9,-8.139,1,0.0282,0.317,4.68e-05,0.112,0.433,107.039,4
5I6YR0UJKQhvQlICZnemCw,06yzXewToJxSgQtWRip9qa,Sister in Love,Demon,Envelopes,2005,162413,13,spotify:user:criznittles,2021-09-04T08:04:18Z,,0.313,0.929,8,-3.437,1,0.0412,0.000448,0.0202,0.312,0.868,149.279,4
52MYJ12QeabxfS8tTruX5U,2uYZJqMXH5Q6xvPU6BPySL,So Long,Where The Humans Eat,Willy Mason,2004,169666,3,spotify:user:criznittles,2021-09-04T08:04:18Z,,0.511,0.701,0,-10.154,1,0.0371,0.0416,0.0,0.0696,0.656,103.655,4
3s111833fgIhYyJn3TDIN8,2I75E6zjDObK1RcXUzpmSQ,Springtime Can Kill You,Springtime Can Kill You,Jolie Holland,2006-05-09,168493,17,spotify:user:criznittles,2021-09-04T08:04:18Z,stomp and holler,0.421,0.272,6,-15.893,0,0.0421,0.664,0.0,0.376,0.322,119.484,4
0hd4rC19ldUBmabhSHxiwS,3sFTupo9UGgrujjN21BjwR,Standing In the Way of Control,Standing in the Way of Control,Gossip,2005-10-11,256399,1,spotify:user:criznittles,2021-09-04T08:04:18Z,"alternative dance,electroclash,olympia wa indie",0.697,0.919,7,-6.174,1,0.029,0.00694,0.0621,0.203,0.943,118.341,4
6Ycon6eNp8CI8JvzvNm5aY,7mDQwcnDUGuSoggxbUtVc1,Strasbourg,Capture / Release,The Rakes,2005-01-01,150400,0,spotify:user:criznittles,2021-09-04T08:04:18Z,"british indie rock,dance-punk,new rave",0.541,0.964,0,-2.067,1,0.0749,0.0051,0.588,0.335,0.685,91.521,4
0UicCuUuMZluNEEKn9LlVR,4sKOniZLN8lgKiJWOZSfA4,Swallow,Of The Need To Wait,Whysome,2005-04-04,337466,0,spotify:user:criznittles,2021-09-04T08:04:18Z,,0.484,0.716,4,-8.068,0,0.0388,0.00113,0.00353,0.112,0.354,142.061,4
1gD6kXvCkvK3mPcWDy36DQ,79xu36jzq3a5nU8uubNZr9,Tearing Up The Oxygen,"We, the Vehicles",Maritime,2006,236920,0,spotify:user:criznittles,2021-09-04T08:04:18Z,emo punk,0.56,0.672,2,-8.035,1,0.0325,0.0461,0.0171,0.0539,0.631,141.837,4
1WoMpFgv2rLgEFzKJqIvwH,61awhbNK16ku1uQyXRsQj5,Telegraph Avenue Kiss,A City By The Light Divided,Thursday,2006-05-02,215906,22,spotify:user:criznittles,2021-09-04T08:04:18Z,"emo,new jersey hardcore,pop punk,post-hardcore,screamo",0.252,0.705,2,-6.314,0,0.039,0.00118,0.00871,0.117,0.267,149.06,4
1ZjlJhszI9nBsWrv0HeL5c,4Y2ImQoh83EyhkbaJXmJr1,The Coldest Heart,Albatross,The Classic Crime,2006-01-01,220240,36,spotify:user:criznittles,2021-09-04T08:04:18Z,"christian alternative rock,christian rock",0.365,0.842,0,-5.268,0,0.039,0.000974,0.0,0.308,0.749,200.168,4
16vwjriIvcGrdBw4JUQSoc,4Xru10w3yEqma8a32U5RmQ,The Dragon with the Bleeding Nose,Stop! Look! Sing Songs of Revolutions!,Ken,2005-05-02,245440,1,spotify:user:criznittles,2021-09-04T08:04:18Z,,0.523,0.921,10,-4.916,1,0.076,0.00739,1.42e-06,0.284,0.35,158.083,4
27IZXTdeGYjU6m5lTyDpmr,0OdUWJ0sBjDrqHygGUXeCF,The Funeral,Everything All The Time,Band of Horses,2006-03-21,322173,0,spotify:user:criznittles,2021-09-04T08:04:18Z,"chamber pop,indie folk,indie rock,indietronica,modern rock,stomp and holler",0.318,0.76,0,-6.115,0,0.0435,0.016,0.0,0.102,0.104,122.414,4
3MsY3V99ZoEnMGkijZdGSt,09XH90DXG8hru6NN96GbA0,The Gate,Chemical City,Sam Roberts Band,2006,358000,22,spotify:user:criznittles,2021-09-04T08:04:18Z,"canadian indie,canadian rock,canadian singer-songwriter,pop quebecois",0.179,0.892,0,-5.601,1,0.0507,0.0923,0.0489,0.346,0.274,151.381,4
2SrJJV4jOb0EPFdwD3HDbs,0lkkqP8IOVMIUFIHjkvcQI,Thinking Of You,Maybe Tomorrow,Molly Jenson,2009-03-03,224533,0,spotify:user:criznittles,2021-09-04T08:04:18Z,acoustic pop,0.576,0.517,1,-7.055,1,0.0284,0.128,2.34e-06,0.0848,0.447,82.532,3
59ljqLS1qWZJ8NicKsHyp3,1HRqqu7DoKzpIBvdU7Jjib,Time to Forgive the Winter,From Here to There,Girls In Hawaii,2006-07-19,177333,18,spotify:user:criznittles,2021-09-04T08:04:18Z,"belgian indie,belgian rock,french indie pop",0.575,0.686,9,-5.709,1,0.0279,0.000687,0.00352,0.0873,0.521,139.603,4
0LihlyzSQVLegf3aEZIUJD,3zD5liDjbqljSRorrrcEjs,Trains To Brazil,Through The Windowpane,Guillemots,2006-01-01,242453,0,spotify:user:criznittles,2021-09-04T08:04:18Z,chamber pop,0.257,0.788,1,-5.744,1,0.0458,0.0109,8.36e-05,0.0928,0.323,171.196,4
1XzYo1ek4cQMAJeR2JYziV,78Gq4ZUZW4rFbOy6ejqFto,Twelve,Give Me a Wall,¡Forward Russia!,2006-05-14,134453,17,spotify:user:criznittles,2021-09-04T08:04:18Z,"british indie rock,leeds indie",0.397,0.952,11,-3.434,0,0.0821,0.000408,0.000285,0.179,0.787,165.332,1
539nZe5Q4kC546PIbnPnWM,4Xru10w3yEqma8a32U5RmQ,Wake City,Stop! Look! Sing Songs Of Revolutions!,Ken,2006-02-21,245960,1,spotify:user:criznittles,2021-09-04T08:04:18Z,,0.643,0.717,0,-7.61,0,0.0334,0.00708,0.0634,0.332,0.678,107.973,4
0WDnqdDd27Mc5c8sGSD2X0,34LfNezI2wWYHLGZqeVATu,Walking Disaster,Testing The Atmosphere,Big 10-4,2006-01-01,234680,5,spotify:user:criznittles,2021-09-04T08:04:18Z,,0.232,0.829,2,-4.875,1,0.0644,8.02e-05,0.0,0.214,0.399,199.623,4
