Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4x0kuhUNGqQN8uklA0jVbS,"5v74mT11KGJqadf9sLw4dA,4jXfFzeP66Zy67HM2mvIIF",Know What I Mean?,Know What I Mean? [Original Jazz Classics Remasters],"Cannonball Adderley,Bill Evans",1961,296586,24,spotify:user:okayam,2020-11-18T11:13:02Z,"bebop,cool jazz,hard bop,jazz,jazz blues,contemporary post-bop,jazz piano,vocal jazz",0.465,0.123,1,-17.778,1,0.0436,0.874,0.0114,0.118,0.276,83.328,4
6xFR8PPbeBE8EVN4Us4RFC,"5v74mT11KGJqadf9sLw4dA,4jXfFzeP66Zy67HM2mvIIF",Who Cares? (Take 4),Know What I Mean? [Original Jazz Classics Remasters],"Cannonball Adderley,Bill Evans",1961,356720,18,spotify:user:okayam,2020-11-18T11:13:02Z,"bebop,cool jazz,hard bop,jazz,jazz blues,contemporary post-bop,jazz piano,vocal jazz",0.639,0.378,9,-9.888,0,0.0372,0.696,0.0381,0.0492,0.692,104.782,4
0NryxUyI1yNP308cSjjPQh,"5v74mT11KGJqadf9sLw4dA,4jXfFzeP66Zy67HM2mvIIF",Know What I Mean? (Take 12),Know What I Mean? [Original Jazz Classics Remasters],"Cannonball Adderley,Bill Evans",1961,422293,16,spotify:user:okayam,2020-11-18T11:13:02Z,"bebop,cool jazz,hard bop,jazz,jazz blues,contemporary post-bop,jazz piano,vocal jazz",0.572,0.279,9,-11.989,1,0.0415,0.836,0.193,0.133,0.342,120.85,3
4z8ixi0fZ7jaKTkcgbyWi3,6BvSJSt6l7QJO2GHvtwFOK,You And The Night And The Music,"This Is Hampton Hawes, Vol. 2",Hampton Hawes,2000-01-01,224783,8,spotify:user:okayam,2020-11-18T11:12:34Z,"hard bop,jazz piano",0.557,0.0814,0,-27.455,1,0.0446,0.916,0.895,0.281,0.725,97.051,4
7FfNEWbZotuBSIKeq5UhWX,6BvSJSt6l7QJO2GHvtwFOK,Stella By Starlight,"This Is Hampton Hawes, Vol. 2",Hampton Hawes,2000-01-01,290131,1,spotify:user:okayam,2020-11-18T11:12:34Z,"hard bop,jazz piano",0.412,0.0751,3,-27.438,1,0.0363,0.951,0.876,0.151,0.24,74.322,4
2duSQOUqkbB9eh3ym4MPvH,6BvSJSt6l7QJO2GHvtwFOK,Blues For Jacque,"This Is Hampton Hawes, Vol. 2",Hampton Hawes,2000-01-01,274216,1,spotify:user:okayam,2020-11-18T11:12:34Z,"hard bop,jazz piano",0.63,0.097,5,-26.322,0,0.043,0.817,0.875,0.127,0.281,83.885,4
5UkTn62klnXX9bDg7TkENY,6BvSJSt6l7QJO2GHvtwFOK,Yesterdays,"This Is Hampton Hawes, Vol. 2",Hampton Hawes,2000-01-01,292501,1,spotify:user:okayam,2020-11-18T11:12:34Z,"hard bop,jazz piano",0.472,0.0825,0,-28.026,1,0.0362,0.921,0.806,0.115,0.293,89.033,3
6KTpB1dTacESLututuzX5A,6BvSJSt6l7QJO2GHvtwFOK,Steeplechase,"This Is Hampton Hawes, Vol. 2",Hampton Hawes,2000-01-01,170131,3,spotify:user:okayam,2020-11-18T11:12:34Z,"hard bop,jazz piano",0.49,0.261,5,-24.881,0,0.0478,0.627,0.906,0.298,0.767,141.759,4
2koqvuCZJEeOD7sOQo55YE,6BvSJSt6l7QJO2GHvtwFOK,'Round Midnight,"This Is Hampton Hawes, Vol. 2",Hampton Hawes,2000-01-01,319171,3,spotify:user:okayam,2020-11-18T11:12:34Z,"hard bop,jazz piano",0.474,0.0395,7,-28.786,1,0.0376,0.96,0.867,0.237,0.0857,59.07,4
0deLaNkFvbUpsUyqlKxIDL,6BvSJSt6l7QJO2GHvtwFOK,Just Squeeze Me,"This Is Hampton Hawes, Vol. 2",Hampton Hawes,2000-01-01,389143,1,spotify:user:okayam,2020-11-18T11:12:34Z,"hard bop,jazz piano",0.541,0.0673,7,-28.88,0,0.0419,0.932,0.9,0.104,0.332,127.222,4
3df2ktgh2NUroiqiaR3BP3,6BvSJSt6l7QJO2GHvtwFOK,Autmn In New York,"This Is Hampton Hawes, Vol. 2",Hampton Hawes,2000-01-01,317737,1,spotify:user:okayam,2020-11-18T11:12:34Z,"hard bop,jazz piano",0.431,0.0459,5,-29.544,0,0.0326,0.965,0.824,0.116,0.152,130.699,4
43IG7ygK8ca7ojpo2EIi1x,6BvSJSt6l7QJO2GHvtwFOK,Section Blues,"This Is Hampton Hawes, Vol. 2",Hampton Hawes,2000-01-01,249238,1,spotify:user:okayam,2020-11-18T11:12:34Z,"hard bop,jazz piano",0.531,0.114,5,-28.839,0,0.0489,0.656,0.927,0.118,0.638,90.367,4
1EllCpzlyHon6x5NzuqNSZ,0zQ8ZslJkMxLY8xw3E6dp2,Un certain je ne sais quoi,"Move (feat. Diego Imbert, Hono Winterstein & Franck Wolf)",Biréli Lagrène Trio,2004-10-11,204093,7,spotify:user:okayam,2020-11-18T11:13:23Z,gypsy jazz,0.771,0.417,5,-8.231,1,0.0975,0.855,0.83,0.107,0.683,95.382,4
02ptsBR0e389RcZ9BTnDEN,0zQ8ZslJkMxLY8xw3E6dp2,Mélodie au crépuscule,"Move (feat. Diego Imbert, Hono Winterstein & Franck Wolf)",Biréli Lagrène Trio,2004-10-11,161653,8,spotify:user:okayam,2020-11-18T11:13:23Z,gypsy jazz,0.612,0.351,4,-10.094,0,0.0361,0.949,0.788,0.111,0.384,107.713,4
3VtZ7NOQjp3ISCdUvaQvZQ,0zQ8ZslJkMxLY8xw3E6dp2,Hungaria,"Move (feat. Diego Imbert, Hono Winterstein & Franck Wolf)",Biréli Lagrène Trio,2004-10-11,171706,20,spotify:user:okayam,2020-11-18T11:13:23Z,gypsy jazz,0.585,0.554,9,-8.685,1,0.0639,0.771,0.859,0.141,0.81,141.9,4
2VkduDQGKLQ83drC05hUp3,0zQ8ZslJkMxLY8xw3E6dp2,Clair de lune,"Move (feat. Diego Imbert, Hono Winterstein & Franck Wolf)",Biréli Lagrène Trio,2004-10-11,280133,7,spotify:user:okayam,2020-11-18T11:13:23Z,gypsy jazz,0.571,0.257,2,-14.457,0,0.0335,0.963,0.883,0.134,0.396,122.375,4
1y11tTHc5NXwnABKbUGnKI,0zQ8ZslJkMxLY8xw3E6dp2,Place du Tertre,"Move (feat. Diego Imbert, Hono Winterstein & Franck Wolf)",Biréli Lagrène Trio,2004-10-11,292960,12,spotify:user:okayam,2020-11-18T11:13:23Z,gypsy jazz,0.726,0.307,2,-12.035,0,0.0599,0.952,0.918,0.106,0.494,126.512,4
0dkHjuEIjiXLaYtLc26qxm,0zQ8ZslJkMxLY8xw3E6dp2,Troublant Bolero,"Move (feat. Diego Imbert, Hono Winterstein & Franck Wolf)",Biréli Lagrène Trio,2004-10-11,270320,3,spotify:user:okayam,2020-11-18T11:13:23Z,gypsy jazz,0.508,0.379,9,-11.556,1,0.0372,0.915,0.869,0.11,0.458,110.982,4
3nfWRjuwXMlhYm5nMMRZmN,0zQ8ZslJkMxLY8xw3E6dp2,Move,"Move (feat. Diego Imbert, Hono Winterstein & Franck Wolf)",Biréli Lagrène Trio,2004-10-11,171000,4,spotify:user:okayam,2020-11-18T11:13:23Z,gypsy jazz,0.593,0.605,10,-6.47,1,0.0717,0.803,0.877,0.203,0.843,154.561,4
080WgjoZiA2m4bCeVVOWLd,0zQ8ZslJkMxLY8xw3E6dp2,Nuages,"Move (feat. Diego Imbert, Hono Winterstein & Franck Wolf)",Biréli Lagrène Trio,2004-10-11,298826,3,spotify:user:okayam,2020-11-18T11:13:23Z,gypsy jazz,0.534,0.284,7,-11.376,1,0.0351,0.936,0.882,0.106,0.257,140.014,4
7mRsq6bnQMuBOts5RvfizT,0zQ8ZslJkMxLY8xw3E6dp2,Cherokee,"Move (feat. Diego Imbert, Hono Winterstein & Franck Wolf)",Biréli Lagrène Trio,2004-10-11,265360,8,spotify:user:okayam,2020-11-18T11:13:23Z,gypsy jazz,0.509,0.574,7,-6.883,0,0.0688,0.751,0.92,0.109,0.633,154.364,4
6UO10YIsHXvSVTtIxSwUYH,0zQ8ZslJkMxLY8xw3E6dp2,Danse Norvégienne,"Move (feat. Diego Imbert, Hono Winterstein & Franck Wolf)",Biréli Lagrène Trio,2004-10-11,320506,3,spotify:user:okayam,2020-11-18T11:13:23Z,gypsy jazz,0.532,0.289,2,-12.366,1,0.0352,0.958,0.874,0.141,0.293,135.197,4
6gQf1HtyggWLytLvhrpcOD,0zQ8ZslJkMxLY8xw3E6dp2,This Can't Be Love,"Move (feat. Diego Imbert, Hono Winterstein & Franck Wolf)",Biréli Lagrène Trio,2004-10-11,248853,10,spotify:user:okayam,2020-11-18T11:13:23Z,gypsy jazz,0.582,0.366,9,-8.908,0,0.043,0.894,0.857,0.0819,0.632,136.448,4
3PiFVRuLXH8J7VSCuhabS2,0zQ8ZslJkMxLY8xw3E6dp2,Victor,"Move (feat. Diego Imbert, Hono Winterstein & Franck Wolf)",Biréli Lagrène Trio,2004-10-11,194626,2,spotify:user:okayam,2020-11-18T11:13:23Z,gypsy jazz,0.609,0.118,7,-16.593,1,0.0403,0.957,0.905,0.111,0.282,105.436,3
66qgV4ZWTuMNHRsGkosTjO,0zQ8ZslJkMxLY8xw3E6dp2,Mimosa,"Move (feat. Diego Imbert, Hono Winterstein & Franck Wolf)",Biréli Lagrène Trio,2004-10-11,199760,5,spotify:user:okayam,2020-11-18T11:13:23Z,gypsy jazz,0.597,0.496,7,-10.823,0,0.207,0.869,0.89,0.105,0.814,138.881,4
30N2kEN1FoM3HPO2sxEIEC,0zQ8ZslJkMxLY8xw3E6dp2,Jadis,"Move (feat. Diego Imbert, Hono Winterstein & Franck Wolf)",Biréli Lagrène Trio,2004-10-11,166413,2,spotify:user:okayam,2020-11-18T11:13:23Z,gypsy jazz,0.495,0.182,1,-18.347,1,0.0556,0.978,0.877,0.103,0.314,134.569,3
7BaXLe0HNaqcRuwO9ppXHe,0G3ug1mpFw0I50kvAIxNhS,More,Generation Django,Biréli Lagrène,2009-11-02,257240,22,spotify:user:okayam,2020-11-18T11:14:05Z,"french jazz,gypsy jazz,jazz guitar",0.639,0.328,7,-9.879,1,0.0439,0.878,0.899,0.156,0.488,126.761,4
0j3BmLkrMeJDRMbdBTqern,0G3ug1mpFw0I50kvAIxNhS,Daphne - Version longue,Generation Django,Biréli Lagrène,2009-11-02,178586,3,spotify:user:okayam,2020-11-18T11:14:05Z,"french jazz,gypsy jazz,jazz guitar",0.82,0.739,2,-3.381,1,0.0499,0.775,0.828,0.103,0.849,112.36,4
7myEhcWWkPgA3SgTbjWFSp,"5rU7nhYDRiCK7fhuZ76Vxv,3MPykbtDDMlsxglsnbqRxR",Gipsy Swing,Generation Django,"Amati Schmitt,Brady Winterstein",2009-11-02,167773,7,spotify:user:okayam,2020-11-18T11:14:05Z,gypsy jazz,0.667,0.522,7,-6.999,0,0.0474,0.831,0.871,0.199,0.497,119.689,4
2bHTLvzSiCwPp1CwRUhaGq,3LgwMt7NY7ofdnipSHcahX,Time on My Hands,Generation Django,Rocky Gresset,2009-11-02,248693,3,spotify:user:okayam,2020-11-18T11:14:05Z,gypsy jazz,0.568,0.361,5,-7.986,1,0.045,0.907,0.489,0.148,0.526,97.594,4
4E1Y6ViVZgUGT9VfYJeu1E,7aWOYLUnhaq2h9ZbIHMJbH,Bleu Citron,Generation Django,Dorado Schmitt,2009-11-02,150693,4,spotify:user:okayam,2020-11-18T11:14:05Z,"gypsy jazz,jazz guitar",0.734,0.572,9,-7.032,0,0.0813,0.786,0.731,0.0499,0.744,119.593,4
0u3BWMNctF3mm4hNJZVqR5,0G3ug1mpFw0I50kvAIxNhS,La mer,Generation Django,Biréli Lagrène,2009-11-02,212013,4,spotify:user:okayam,2020-11-18T11:14:05Z,"french jazz,gypsy jazz,jazz guitar",0.572,0.46,5,-6.153,1,0.032,0.904,0.309,0.0957,0.719,112.351,4
7C167rFYlflXr3NqjhYZr8,"3LgwMt7NY7ofdnipSHcahX,2aMdhZeYSUVewlfjx9ntIn",Ferber Swing,Generation Django,"Rocky Gresset,Adrien Moignard",2009-11-02,124640,10,spotify:user:okayam,2020-11-18T11:14:05Z,gypsy jazz,0.632,0.449,7,-8.716,1,0.173,0.912,0.868,0.164,0.856,140.111,4
3TzbzyZj5dYNYOVSqeqyBj,0zQ8ZslJkMxLY8xw3E6dp2,Place du Tertre,Generation Django,Biréli Lagrène Trio,2009-11-02,292373,3,spotify:user:okayam,2020-11-18T11:14:05Z,gypsy jazz,0.722,0.371,2,-9.038,0,0.0497,0.953,0.923,0.107,0.491,126.492,4
31gEB4A2sBucytTbhYQ997,6lfuGeSEIAZl1WlXN3lSjk,Nubes,Generation Django,Luis Salinas,2009-11-02,260093,2,spotify:user:okayam,2020-11-18T11:14:05Z,"argentine jazz,folklore argentino,folklore cuyano,guitarra argentina",0.394,0.147,8,-18.425,1,0.0427,0.992,0.954,0.125,0.313,59.555,4
6cm2KgIJ3LvPmZgWCF1NKn,3LgwMt7NY7ofdnipSHcahX,Blue Skies,Generation Django,Rocky Gresset,2009-11-02,227826,4,spotify:user:okayam,2020-11-18T11:14:05Z,gypsy jazz,0.494,0.675,2,-5.367,1,0.0719,0.761,0.45,0.163,0.82,206.906,4
1zMG670swTarnMZr9CJi8S,0zQ8ZslJkMxLY8xw3E6dp2,Les yeux noirs,Generation Django,Biréli Lagrène Trio,2009-11-02,174493,2,spotify:user:okayam,2020-11-18T11:14:05Z,gypsy jazz,0.759,0.828,2,-3.087,1,0.0543,0.415,0.917,0.338,0.915,147.611,4
6DTiZcYHT4YsiwfP8wELw1,2R4kMNPBmoxL2FiytxvCiM,Danse Norvegienne,Generation Django,Valérie Duchâteau,2009-11-02,226440,2,spotify:user:okayam,2020-11-18T11:14:05Z,,0.295,0.197,2,-14.349,1,0.0403,0.989,0.911,0.107,0.298,83.154,4
6BzHYSQsPB8U3VAKMy51hH,0G3ug1mpFw0I50kvAIxNhS,Minor Swing,Generation Django,Biréli Lagrène,2009-11-02,561293,10,spotify:user:okayam,2020-11-18T11:14:05Z,"french jazz,gypsy jazz,jazz guitar",0.558,0.966,4,-1.234,0,0.0612,0.611,0.38,0.952,0.696,105.229,4
21x4EuDZCxXnFZkXNyUXZr,5Z1XZyEFY0dewG8faEIiEx,Blues Clair - 2000 Remastered Version,Generation Django,Django Reinhardt,2009-11-02,180693,2,spotify:user:okayam,2020-11-18T11:14:05Z,"french jazz,gypsy jazz,jazz,jazz guitar,swing",0.795,0.662,0,-4.417,1,0.0393,0.927,0.825,0.0846,0.872,107.83,4
4KJueJbrIj9wWdF7RAhm5k,7aWOYLUnhaq2h9ZbIHMJbH,My Blue Heaven,Generation Django,Dorado Schmitt,2009-11-02,200560,2,spotify:user:okayam,2020-11-18T11:14:05Z,"gypsy jazz,jazz guitar",0.822,0.522,7,-6.047,1,0.0383,0.849,0.879,0.114,0.531,101.281,4
577lrTb6VNyuJHZrACjU69,"02XD63iPg9e3GIuZmj388P,7oiAyNUsfGRoa9PUiisdBa,3MPykbtDDMlsxglsnbqRxR",Them There Eyes,Generation Django,"Gautier Laurent,Hono Winterstein,Brady Winterstein",2009-11-02,191066,2,spotify:user:okayam,2020-11-18T11:14:05Z,gypsy jazz,0.631,0.664,7,-6.968,1,0.163,0.795,0.811,0.134,0.558,129.051,4
0gtpRlZQp1f4nLIDfxP3Ka,"2aMdhZeYSUVewlfjx9ntIn,7oiAyNUsfGRoa9PUiisdBa,0jdE0ynq5zcnMeAn9XutIX",Dinette,Generation Django,"Adrien Moignard,Hono Winterstein,Diego Imbert",2009-11-02,143973,26,spotify:user:okayam,2020-11-18T11:14:05Z,"gypsy jazz,jazz double bass",0.89,0.441,8,-8.451,1,0.103,0.821,0.947,0.108,0.844,108.531,4
6dCak60O5OkmQV6pcV2Dye,0DglDT7eUNaSWf99w39e2m,Montagne Sainte Geneviève,Generation Django,Marcel Loeffler,2009-11-02,164880,9,spotify:user:okayam,2020-11-18T11:14:05Z,"gypsy jazz,jazz accordion",0.583,0.61,7,-3.61,1,0.0783,0.813,0.762,0.227,0.975,71.217,4
5jUe3wsalcD0Io0NWtq2UQ,"3LgwMt7NY7ofdnipSHcahX,2dXI8YsDDZSD3HgoNUvilF,2aMdhZeYSUVewlfjx9ntIn",Tears,Generation Django,"Rocky Gresset,Sylvain Luc,Adrien Moignard",2009-11-02,301093,7,spotify:user:okayam,2020-11-18T11:14:05Z,"gypsy jazz,french jazz,jazz guitar",0.648,0.368,2,-11.726,0,0.0461,0.972,0.883,0.103,0.342,115.646,4
7MXk3jOFmICgyfJx8wTGaN,6Oa0SrAaayOoNzFFewYkzW,Nuits de Saint Germain des Prés,Generation Django,David Reinhardt,2009-11-02,197600,2,spotify:user:okayam,2020-11-18T11:14:05Z,gypsy jazz,0.553,0.576,5,-8.683,0,0.0393,0.604,0.145,0.171,0.763,122.454,4
1x4uVxzlYuJnXTAJopsrJl,770iqFnZSU8y1Nqp6PcfbM,Incertitudes,Generation Django,Babik Reinhardt,2009-11-02,277600,4,spotify:user:okayam,2020-11-18T11:14:05Z,"gypsy jazz,jazz guitar",0.591,0.923,1,-7.216,1,0.0313,0.623,0.522,0.194,0.784,113.091,4
5F7fs0wdnb4HhHWAeNUUxQ,"1jKouRXGXSjxHAx2ayWolz,2HdcSFjH7Q29VYf89WIHLs,7oiAyNUsfGRoa9PUiisdBa",La cigale et la fourmi,Generation Django,"Sanseverino,Florin Niculescu,Hono Winterstein",2009-11-02,136666,2,spotify:user:okayam,2020-11-18T11:14:05Z,"chanson,french rock,gypsy jazz,jazz violin",0.428,0.668,9,-4.623,1,0.192,0.655,0.000107,0.248,0.79,204.509,4
1XyMacXPwikYFKu6FxN9NE,0zQ8ZslJkMxLY8xw3E6dp2,Envie de toi,Generation Django,Biréli Lagrène Trio,2009-11-02,256306,1,spotify:user:okayam,2020-11-18T11:14:05Z,gypsy jazz,0.527,0.369,6,-9.129,0,0.044,0.885,0.011,0.102,0.379,133.723,4
6g8WfsomLfE4qla0JLLLF8,"0G3ug1mpFw0I50kvAIxNhS,2dXI8YsDDZSD3HgoNUvilF",Zurezat,Generation Django,"Biréli Lagrène,Sylvain Luc",2009-11-02,250800,1,spotify:user:okayam,2020-11-18T11:14:05Z,"french jazz,gypsy jazz,jazz guitar",0.48,0.174,5,-16.138,0,0.0596,0.981,0.899,0.108,0.196,107.444,3
6Cp71uoNBdb1ZhzuMCpf7R,6Icxw8uISvyRubENEbx3jF,Frédo,Generation Django,Jean-Yves Dubanton,2009-11-02,297560,1,spotify:user:okayam,2020-11-18T11:14:05Z,,0.772,0.787,2,-4.593,0,0.201,0.649,0.000638,0.359,0.907,111.307,4
4tdJeGjD3vqKLPmH1OT63t,37J1PlAkhRK7yrZUtqaUpQ,Jolie Coquine,Generation Django,Caravan Palace,2009-11-02,224573,4,spotify:user:okayam,2020-11-18T11:14:05Z,"electro swing,nu jazz",0.747,0.947,4,-4.952,0,0.381,0.00728,0.0,0.159,0.603,125.044,4
